Notice;Titre;Auteur;Editeur;ISBN;"Date publication";"Categorie prêt";Cote;CB;"Numéro inventaire";Statut;Perdu;Retiré;"Date création";"Dernier prêt";"Nb prêts";"Nb renouvellements";"Prêts période";PPN
487423;"Chirurgie hépatique par laparoscopie";"Olivier Scatton et Eric Vibert";Arnette;978-2-7184-151-16;2018;P;"WI 70 SCA";1052392868;V549135;Disponible;"Non perdu";"Non retiré";2018-12-06;;;;;230758878
239698;"Diseases of the liver and biliary system";"Sheila Sherlock,... James Dooley,...";"Blackwell Science";0-632-05582-0;2002;P;"WI 70 SHE";1051061970;V511106;Disponible;"Non perdu";"Non retiré";2003-03-25;2006-11-21;7;;;070843384
300937;"Textbook of hepatology";"editors Juan Rodés, Jean-Pierre Benhamou, Andres T. Blei... [et al.]";"Blackwell publ.";978-1-4051-2741-7;2007;P;"WI 70 TEX T1";1051590210;V521293;Disponible;"Non perdu";"Non retiré";2007-01-24;;;;;117900877
300937;"Textbook of hepatology";"editors Juan Rodés, Jean-Pierre Benhamou, Andres T. Blei... [et al.]";"Blackwell publ.";978-1-4051-2741-7;2007;E;"WI 70 TEX T1";1051740462;V523328;Disponible;"Non perdu";"Non retiré";2008-06-04;;;;;117900877
300937;"Textbook of hepatology";"editors Juan Rodés, Jean-Pierre Benhamou, Andres T. Blei... [et al.]";"Blackwell publ.";978-1-4051-2741-7;2007;P;"WI 70 TEX T2";1051590203;V521482;Disponible;"Non perdu";"Non retiré";2007-10-01;;;;;117900877
300937;"Textbook of hepatology";"editors Juan Rodés, Jean-Pierre Benhamou, Andres T. Blei... [et al.]";"Blackwell publ.";978-1-4051-2741-7;2007;E;"WI 70 TEX T2";1051740448;V523368;Disponible;"Non perdu";"Non retiré";2008-07-29;;;;;117900877
231385;"Atlas de cholangiopancréatographie IRM en coupes et par projection";"L. Van Hoe, D. Vanbeckevoort, W. Van Steenbergen";Springer;2-287-59734-4;2002;P;"WI 70 VAN";1051051698;480859;Disponible;"Non perdu";"Non retiré";2002-11-20;2009-11-17;5;;;067348475
285029;"Zakim and Boyer's Hepatology";"edited by Thomas D. Boyer,... Teresa L. Wright,... Michael P. Manns,...";"Saunders Elsevier";"1-4160-3258-4 | 978-1-4160-3258-8";2006;P;"WI 70 ZAK T1";1051468342;V519199;Disponible;"Non perdu";"Non retiré";2006-06-16;2007-02-14;1;;;104417218
285029;"Zakim and Boyer's Hepatology";"edited by Thomas D. Boyer,... Teresa L. Wright,... Michael P. Manns,...";"Saunders Elsevier";"1-4160-3258-4 | 978-1-4160-3258-8";2006;P;"WI 70 ZAKT2";1051468311;V519202;Disponible;"Non perdu";"Non retiré";2006-07-19;2007-02-14;1;;;104417218
230141;"Troubles vésico-sphinctériens";"[dir.] Gérard Amarenco, Jean-Gabriel Prévinaire";Springer;2-287-59756-5;2002;P;"WJ 10 AMA";1050965729;480232;Disponible;"Non perdu";"Non retiré";2002-09-23;2019-02-28;10;2;3;066643570
480921;"Le guide PAPA* en uro-gériatrie";"sous la direction des professeurs Gérard Amarenco et Claude Jeandel";"Editions Frison-Roche";978-2-87671-595-0;2018;P;"WJ 10 AMA";1052368061;V547853;Disponible;"Non perdu";"Non retiré";2018-08-30;;;;;225404303
480921;"Le guide PAPA* en uro-gériatrie";"sous la direction des professeurs Gérard Amarenco et Claude Jeandel";"Editions Frison-Roche";978-2-87671-595-0;2018;P;"WJ 10 AMA";1052368078;V547851;Disponible;"Non perdu";"Non retiré";2018-08-30;;;;;225404303
480921;"Le guide PAPA* en uro-gériatrie";"sous la direction des professeurs Gérard Amarenco et Claude Jeandel";"Editions Frison-Roche";978-2-87671-595-0;2018;P;"WJ 10 AMA";1052368009;V547852;Disponible;"Non perdu";"Non retiré";2018-08-30;;;;;225404303
44379;"Anesthésie et réanimation en urologie";"M. Alazia, C. Champeau [i.e. Champeaux], E. Chartier-Kastler... [et al.]";Maloine;2-224-02194-1;1994;P;"WJ 10 ANE";1050297288;470034;Disponible;"Non perdu";"Non retiré";1996-05-29;2014-10-31;3;;;00342832X
517344;"L'urologie en 23 leçons";"Boubacar Fall,...";L'Harmattan-Sénégal;978-2-343-20014-9;2019;P;"WJ 10 BOU";1052440569;V552340;Disponible;"Non perdu";"Non retiré";2020-09-08;;;;;245406360
268630;"Dysfonctionnements du plancher pelvien";"Alain P. Bourcier, Edward J. McGuire, Paul Abrams";Elsevier;2-84299-676-3;2005;P;"WJ 10 BOU T.1";1051188165;V516410;Disponible;"Non perdu";"Non retiré";2005-05-26;2011-12-03;11;;;088584585
270673;"Dysfonctionnements du plancher pelvien";"Alain P. Bourcier, Edward J. McGuire, Paul Abrams";Elsevier;"2-84299-677-1 | 978-2-84299-678-9";2005;P;"WJ 10 BOU T.2";1051188417;V517262;Disponible;"Non perdu";"Non retiré";2005-09-07;2011-12-03;8;;;089956214
341511;Néphrologie;"Pierre Housset,... Antonin Levy,... Céline Estournet,...";"Elsevier Masson";978-2-294-07904-7;2010;P;"WJ 10 CAH 2010";1051874105;V529448;Disponible;"Non perdu";"Non retiré";2010-10-25;2016-10-21;1;;;147600766
376175;Urologie;"coordonné par Thomas Bessède";Elsevier-Masson;978-2-294-73143-3;2013;P;"WJ 10 CAH 2013";1051962505;V534372;Disponible;"Non perdu";"Non retiré";2013-02-14;2015-08-18;11;;;167330837
376175;Urologie;"coordonné par Thomas Bessède";Elsevier-Masson;978-2-294-73143-3;2013;P;"WJ 10 CAH 2013";1052044583;V534615;Disponible;"Non perdu";"Non retiré";2013-04-22;2015-07-21;12;;;167330837
376175;Urologie;"coordonné par Thomas Bessède";Elsevier-Masson;978-2-294-73143-3;2013;P;"WJ 10 CAH 2013";1052044576;V534614;Disponible;"Non perdu";"Non retiré";2013-04-22;2015-07-06;10;;;167330837
376175;Urologie;"coordonné par Thomas Bessède";Elsevier-Masson;978-2-294-73143-3;2013;E;"WJ 10 CAH 2013";1052044569;V534613;Disponible;"Non perdu";"Non retiré";2013-04-22;;;;;167330837
376175;Urologie;"coordonné par Thomas Bessède";Elsevier-Masson;978-2-294-73143-3;2013;P;"WJ 10 CAH 2013";1052044552;V534616;Disponible;Manquant;"Non retiré";2013-04-22;2014-07-10;5;;;167330837
376175;Urologie;"coordonné par Thomas Bessède";Elsevier-Masson;978-2-294-73143-3;2013;P;"WJ 10 CAH 2013";1052079455;V537413;Disponible;"Non perdu";"Non retiré";2014-09-18;2016-10-10;3;;;167330837
413982;Urologie;"coordonné par Jean-Étienne Terrier, Gaëlle Fiard";Elsevier-Masson;978-2-294-74308-5;2015;P;"WJ 10 CAH 2015";1052145211;V540450;Disponible;"Non perdu";"Non retiré";2015-10-27;2020-03-14;9;1;7;188664017
413982;Urologie;"coordonné par Jean-Étienne Terrier, Gaëlle Fiard";Elsevier-Masson;978-2-294-74308-5;2015;P;"WJ 10 CAH 2015";1052145204;V540454;Disponible;"Non perdu";"Non retiré";2015-10-27;2020-12-10;10;;1;188664017
413982;Urologie;"coordonné par Jean-Étienne Terrier, Gaëlle Fiard";Elsevier-Masson;978-2-294-74308-5;2015;P;"WJ 10 CAH 2015";1052145198;V540455;Disponible;"Non perdu";"Non retiré";2015-10-27;2018-04-18;8;;1;188664017
413982;Urologie;"coordonné par Jean-Étienne Terrier, Gaëlle Fiard";Elsevier-Masson;978-2-294-74308-5;2015;P;"WJ 10 CAH 2015";1052145181;V540456;Disponible;"Non perdu";"Non retiré";2015-10-27;2019-05-14;8;;1;188664017
413982;Urologie;"coordonné par Jean-Étienne Terrier, Gaëlle Fiard";Elsevier-Masson;978-2-294-74308-5;2015;E;"WJ 10 CAH 2015";1052145174;V540457;Disponible;"Non perdu";"Non retiré";2015-10-27;;;;;188664017
413982;Urologie;"coordonné par Jean-Étienne Terrier, Gaëlle Fiard";Elsevier-Masson;978-2-294-74308-5;2015;P;"WJ 10 CAH 2015";1051896398;V551259;Disponible;"Non perdu";"Non retiré";2019-11-20;;;;;188664017
425298;Urologie;"Julie Carrouget, Souhil Lebdai";"Ellipses Éd.";978-2-3400-1134-2;2016;P;"WJ 10 CAR 2016";1052159782;V543263;Disponible;"Non perdu";"Non retiré";2016-10-17;2019-05-14;8;3;9;194460576
425298;Urologie;"Julie Carrouget, Souhil Lebdai";"Ellipses Éd.";978-2-3400-1134-2;2016;P;"WJ 10 CAR 2016";1052159775;V543262;Disponible;"Non perdu";"Non retiré";2016-10-17;2019-05-21;4;;2;194460576
425298;Urologie;"Julie Carrouget, Souhil Lebdai";"Ellipses Éd.";978-2-3400-1134-2;2016;P;"WJ 10 CAR 2016";1052159768;V543261;Disponible;"Non perdu";"Non retiré";2016-10-17;2019-03-28;8;3;8;194460576
425298;Urologie;"Julie Carrouget, Souhil Lebdai";"Ellipses Éd.";978-2-3400-1134-2;2016;E;"WJ 10 CAR 2016";1052159751;V543260;Disponible;"Non perdu";"Non retiré";2016-10-17;;;;;194460576
425298;Urologie;"Julie Carrouget, Souhil Lebdai";"Ellipses Éd.";978-2-3400-1134-2;2016;P;"WJ 10 CAR 2016";1052159744;V543264;Disponible;"Non perdu";"Non retiré";2016-10-17;2019-10-11;6;;5;194460576
219335;"Troubles urinaires de l'adulte";"X. Cathelineau, G. Vallancien";"Le Quotidien du médecin | Masson";2-294-00314-4;2001;P;"WJ 10 CAT";1050953603;479392;Disponible;"Non perdu";"Non retiré";2002-01-29;2016-09-13;14;;;059070781
346198;"Le bilan urodynamique facile";"Christopher R. Chapple,... Scott A. MacDiarmid,... Anand Patel,...";Elsevier-Masson;978-2-2941-0232-5;2011;E;"WJ 10 CHA";1051925265;V529879;Disponible;"Non perdu";"Non retiré";2011-03-29;;;;;150408455
346198;"Le bilan urodynamique facile";"Christopher R. Chapple,... Scott A. MacDiarmid,... Anand Patel,...";Elsevier-Masson;978-2-2941-0232-5;2011;P;"WJ 10 CHA";1051925272;V529880;Disponible;"Non perdu";"Non retiré";2011-03-29;2016-02-20;5;;;150408455
346198;"Le bilan urodynamique facile";"Christopher R. Chapple,... Scott A. MacDiarmid,... Anand Patel,...";Elsevier-Masson;978-2-2941-0232-5;2011;P;"WJ 10 CHA";1051925289;V529881;Disponible;"Non perdu";"Non retiré";2011-03-29;2018-10-24;4;;1;150408455
389532;Urologie;"Collège français des urologues";"Elsevier, Masson";"978-2-294-71916-5 | 978-2-294-74558-4";2013;P_COURT;"WJ 10 COL 2013";1052057163;V535514;Disponible;Manquant;"Non retiré";2013-10-30;2017-07-19;27;;;172394279
389532;Urologie;"Collège français des urologues";"Elsevier, Masson";"978-2-294-71916-5 | 978-2-294-74558-4";2013;E;"WJ 10 COL 2013";1052057200;V535515;Disponible;Manquant;"Non retiré";2013-10-30;2014-07-10;;;;172394279
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052140834;V539981;Disponible;"Non perdu";"Non retiré";2015-09-24;2018-04-26;23;;2;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052140841;V539982;Disponible;"Non perdu";"Non retiré";2015-09-24;2018-03-26;32;1;4;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052140858;V539983;Disponible;"Non perdu";"Non retiré";2015-09-24;2019-04-25;29;;2;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052140865;V539984;Disponible;"Non perdu";"Non retiré";2015-09-24;2019-03-13;31;2;6;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;E;"WJ 10 COL 2015";1052140872;V539977;Disponible;Manquant;"Non retiré";2015-09-24;2017-07-19;;;;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052140889;V539978;Disponible;"Non perdu";"Non retiré";2015-09-24;2018-10-26;30;;3;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052140896;V539979;Disponible;"Non perdu";"Non retiré";2015-09-24;2018-05-14;19;;1;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052140902;V539980;Disponible;"Non perdu";"Non retiré";2015-09-24;2018-05-19;32;;1;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052323732;V543753;Disponible;"Non perdu";"Non retiré";2016-10-28;2020-03-13;19;2;8;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052323749;V543752;Disponible;"Non perdu";"Non retiré";2016-10-28;2019-04-23;17;2;6;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052323756;V543751;Disponible;"Non perdu";"Non retiré";2016-10-28;2019-03-13;14;;5;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052323763;V543754;Disponible;"Non perdu";"Non retiré";2016-10-28;2020-03-09;12;;3;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052323770;V543757;Disponible;"Non perdu";"Non retiré";2016-10-28;2020-03-14;16;;5;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052323787;V543756;Disponible;"Non perdu";"Non retiré";2016-10-28;2019-05-21;16;;3;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1052323794;V543755;Disponible;"Non perdu";"Non retiré";2016-10-28;2019-12-19;17;;4;188043454
412734;Urologie;"Collège français des urologues";"Elsevier, Masson";978-2-294-74650-5;2015;P_COURT;"WJ 10 COL 2015";1051895865;V550263;Disponible;"Non perdu";"Non retiré";2019-09-16;;;;;188043454
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381121;V548165;Disponible;"Non perdu";"Non retiré";2018-10-10;2020-03-09;10;1;11;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381190;V548157;Disponible;"Non perdu";"Non retiré";2018-10-10;2020-03-13;20;;20;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381183;V548158;Disponible;"Non perdu";"Non retiré";2018-10-10;2020-10-19;14;2;16;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381152;V548161;Disponible;"Non perdu";"Non retiré";2018-10-10;2020-10-02;14;3;17;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381114;V548166;Disponible;"Non perdu";"Non retiré";2018-10-10;2020-02-29;13;4;17;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;E;"WJ 10 COL 2018";1052381220;V548155;Disponible;"Non perdu";"Non retiré";2018-10-10;2019-05-04;2;;2;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381213;V548163;Disponible;"Non perdu";"Non retiré";2018-10-10;2020-02-29;12;3;15;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381145;V548162;Disponible;Manquant;"Non retiré";2018-10-10;2019-11-06;8;3;11;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381138;V548164;Disponible;"Non perdu";"Non retiré";2018-10-10;2020-10-28;16;3;19;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381206;V548156;Disponible;"Non perdu";"Non retiré";2018-10-10;2020-10-29;16;2;18;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381176;V548159;Disponible;"Non perdu";"Non retiré";2018-10-10;2020-10-29;12;2;14;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381091;V548168;Disponible;"Non perdu";"Non retiré";2018-10-10;2020-03-13;15;2;17;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381107;V548167;Disponible;"Non perdu";"Non retiré";2018-10-10;2020-03-13;16;2;18;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381169;V548160;Disponible;Manquant;"Non retiré";2018-10-10;2019-05-23;9;2;11;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052381084;V548169;Disponible;"Non perdu";"Non retiré";2018-10-10;2020-03-13;17;2;19;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052410302;V550177;Disponible;"Non perdu";"Non retiré";2019-07-16;2020-03-13;5;;5;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052410265;V550175;Disponible;"Non perdu";"Non retiré";2019-07-16;2020-03-12;7;;7;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052410296;V550174;Disponible;"Non perdu";"Non retiré";2019-07-16;2020-10-29;9;;9;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052410289;V550176;Disponible;"Non perdu";"Non retiré";2019-07-16;2020-03-07;3;;3;23041009X
484051;Urologie;"Collège français des urologues";"Elsevier Masson";978-2-294-75649-8;2018;P_COURT;"WJ 10 COL 2018";1052410272;V550173;Disponible;"Non perdu";"Non retiré";2019-07-16;2020-10-29;7;;7;23041009X
290155;"Abord clinique en urologie";"Ariane Cortesse, Alain Le Duc";Springer;"978-2-287-25253-2 | 2-287-25253-3";2006;P;"WJ 10 COR";1051581294;V520037;Disponible;"Non perdu";"Non retiré";2006-07-20;2013-01-16;3;;;11091046X
270298;"Guide pratique de rééducation uro-gynécologique";"Odile Cotelle";Ellipses;2-7298-2132-5;2005;P;"WJ 10 COT";1051183368;V516493;Disponible;"Non perdu";"Non retiré";2005-06-21;2013-10-14;5;;;089483855
258360;"Urologie et cancer";"Christian Coulange, Jean-Louis Davin";"J. Libbey Eurotext";2-7420-0546-3;2004;P;"WJ 10 COU";1051183245;V515410;Disponible;"Non perdu";"Non retiré";2005-02-14;2007-02-09;2;;;082951942
137035;"Atlas de chirurgie urologique";"par J. M. Dubernard";Masson;2-225-82328-6;1991;P;"WJ 10 CUK T.1";1050185011;465720/1;Disponible;"Non perdu";"Non retiré";1996-05-29;2014-11-22;4;;;022363556
137036;Vessie;"D. Grasset";Masson;2-225-82330-8;1991;P;"WJ 10 CUK T.2";1050185004;465720/2;Disponible;"Non perdu";"Non retiré";1996-05-29;2011-02-05;3;;;022363564
137037;"Atlas de chirurgie urologique";"par J. Cukier";Masson;2-225-82329-4;1991;P;"WJ 10 CUK T.3";1050184953;465720/3;Disponible;"Non perdu";"Non retiré";1996-05-29;2011-02-05;2;;;022363599
239284;"Hérédité et tumeurs urologiques de l'adulte";"Olivier Cussenot, Georges Fournier";"Flammarion médecine-sciences";2-257-10473-0;2003;P;"WJ 10 CUS";1051062540;V511163;Disponible;"Non perdu";"Non retiré";2003-04-28;2005-04-12;1;;;070525846
219345;"Imagerie du haut appareil urinaire de l'adulte";"par Alain Dana,...";Masson;2-294-00803-0;2001;P;"WJ 10 DAN";1051467659;V519112;Disponible;"Non perdu";"Non retiré";2006-05-12;2010-03-19;5;;;059074175
258364;"Imagerie du bas appareil urinaire de l'adulte";"par Alain Dana,...";Masson;2-294-01432-4;2004;P;"WJ 10 DAN";1051179613;V515421;Disponible;"Non perdu";"Non retiré";2005-02-14;2010-03-19;6;;;082952612
464987;"Incontinence urinaire féminine";"Xavier Deffieux,...";"Elsevier Masson";978-2-294-75732-7;2017;P;"WJ 10 DEF";1052376004;V546670;Disponible;"Non perdu";"Non retiré";2017-12-21;2019-02-28;1;2;3;220478376
217763;"Dictionnaire d'urologie et de néphrologie";"par Christian Chatelain et Marcel Legrain";"Conseil international de la langue française | diff. PUF";2-85319-289-X;2001;E;"WJ 10 DIC";1050788663;478945;Disponible;"Non perdu";"Non retiré";2001-10-29;;;;;058472436
391354;Urologie;"Arachk de Górski";Medicilline;978-2-915220-32-2;2011;P;"WJ 10 DOC";1052070629;V536922;Disponible;"Non perdu";"Non retiré";2014-04-28;2018-09-07;1;1;2;174993749
391354;Urologie;"Arachk de Górski";Medicilline;978-2-915220-32-2;2011;P;"WJ 10 DOC";1052071244;V536923;Disponible;Manquant;"Non retiré";2014-05-19;2016-10-11;1;;;174993749
391354;Urologie;"Arachk de Górski";Medicilline;978-2-915220-32-2;2011;P;"WJ 10 DOC";1052071237;V536921;Disponible;"Non perdu";"Non retiré";2014-05-19;;;;;174993749
316679;"Infections urinaires, douleurs vésicales au quotidien";"Inès Ehmer";Doin;978-2-7040-1254-1;2008;P;"WJ 10 EHM";1051747409;V524099;Disponible;"Non perdu";"Non retiré";2008-09-29;2011-09-30;3;;;127982345
275331;Urologie;"A. Grise";"Med-Line éd.";2-84678-047-1;2005;E;"WJ 10 FLA";1051398496;V517976;Disponible;"Non perdu";"Non retiré";2006-01-12;;;;;094148333
321378;Urologie;"Thierry Flam, Delphine Amsellem-Ouazana, Ahmed Ameur...";Maloine;978-2-224-03079-7;2009;P;"WJ 10 FLA";1051752755;V524654;Disponible;"Non perdu";"Non retiré";2009-01-21;2011-09-14;5;;;131307541
321378;Urologie;"Thierry Flam, Delphine Amsellem-Ouazana, Ahmed Ameur...";Maloine;978-2-224-03079-7;2009;P;"WJ 10 FLA";1051752762;V524655;Disponible;"Non perdu";"Non retiré";2009-01-21;2010-03-22;2;;;131307541
353490;Urologie;"Thierry Flam, Delphine Amsellem-Ouazana, Ahmed Ameur";Maloine;978-2-224-03074-2;2011;P;"WJ 10 FLA";1052002460;V531558;Disponible;Manquant;"Non retiré";2011-11-24;;;;;154978396
353490;Urologie;"Thierry Flam, Delphine Amsellem-Ouazana, Ahmed Ameur";Maloine;978-2-224-03074-2;2011;P;"WJ 10 FLA";1052002477;V531559;Disponible;"Non perdu";"Non retiré";2011-11-24;2019-09-02;3;1;3;154978396
353490;Urologie;"Thierry Flam, Delphine Amsellem-Ouazana, Ahmed Ameur";Maloine;978-2-224-03074-2;2011;P;"WJ 10 FLA";1052002484;V531560;Disponible;"Non perdu";"Non retiré";2011-11-24;2017-01-04;3;;;154978396
267054;"Rééducation périnéale";"Dominique Grosse, Jean Sengler";Masson;"2-294-02101-0 | 978-2-294-02101-5";2005;P;"WJ 10 GRO";1630139632;VS493236;Disponible;"Non perdu";"Non retiré";2010-06-10;;;;;087569361
363606;Urologie;"Mattieu Haddad";Vernazobres-Grego;978-2-8183-0397-9;2011;P;"WJ 10 GUI";1052011738;V532103;Disponible;"Non perdu";"Non retiré";2012-02-28;2019-03-08;2;1;2;156854457
363606;Urologie;"Mattieu Haddad";Vernazobres-Grego;978-2-8183-0397-9;2011;P;"WJ 10 GUI";1052011721;V532105;Disponible;"Non perdu";"Non retiré";2012-02-28;2016-11-14;5;;;156854457
363606;Urologie;"Mattieu Haddad";Vernazobres-Grego;978-2-8183-0397-9;2011;P;"WJ 10 GUI";1052011714;V532104;Disponible;"Non perdu";"Non retiré";2012-02-28;2014-03-03;4;;;156854457
364583;"Néphrologie, maladies rénales";"Johan Noble";Vernazobres-Grego;978-2-8183-0407-5;2011;P;"WJ 10 GUI";1052011257;V532100;Disponible;"Non perdu";"Non retiré";2012-02-28;2015-04-21;4;;;157798011
364583;"Néphrologie, maladies rénales";"Johan Noble";Vernazobres-Grego;978-2-8183-0407-5;2011;P;"WJ 10 GUI";1052011233;V532101;Disponible;"Non perdu";"Non retiré";2012-02-28;2016-09-02;6;;;157798011
364583;"Néphrologie, maladies rénales";"Johan Noble";Vernazobres-Grego;978-2-8183-0407-5;2011;P;"WJ 10 GUI";1052011240;V532102;Disponible;"Non perdu";"Non retiré";2012-02-28;2016-02-17;5;;;157798011
367559;"Pôle abdomino-pelvien";"Kévin Serror,...";Vernazobres-Grego;978-2-8183-0531-7;2012;P;"WJ 10 GUI 2012";1052031798;V533266;Disponible;"Non perdu";"Non retiré";2012-07-11;2016-09-13;1;;;160309344
367559;"Pôle abdomino-pelvien";"Kévin Serror,...";Vernazobres-Grego;978-2-8183-0531-7;2012;P;"WJ 10 GUI 2012";1052031781;V533267;Disponible;"Non perdu";"Non retiré";2012-07-11;;;;;160309344
367559;"Pôle abdomino-pelvien";"Kévin Serror,...";Vernazobres-Grego;978-2-8183-0531-7;2012;P;"WJ 10 GUI 2012";1052031774;V533268;Disponible;"Non perdu";"Non retiré";2012-07-11;;;;;160309344
425127;Urologie;"Pr Morgan Roupret, Dr Thomas Seisen";"Éditions Vernazobres-Grego";978-2-8183-1363-3;2016;P;"WJ 10 IKB 2016";1052155234;V542875;Disponible;"Non perdu";"Non retiré";2016-10-04;2019-04-24;2;3;5;194257231
425127;Urologie;"Pr Morgan Roupret, Dr Thomas Seisen";"Éditions Vernazobres-Grego";978-2-8183-1363-3;2016;P;"WJ 10 IKB 2016";1052155241;V542876;Disponible;"Non perdu";"Non retiré";2016-10-04;2020-12-10;4;;;194257231
425127;Urologie;"Pr Morgan Roupret, Dr Thomas Seisen";"Éditions Vernazobres-Grego";978-2-8183-1363-3;2016;P;"WJ 10 IKB 2016";1052155227;V542868;Disponible;"Non perdu";"Non retiré";2016-10-04;2017-11-22;6;;;194257231
425127;Urologie;"Pr Morgan Roupret, Dr Thomas Seisen";"Éditions Vernazobres-Grego";978-2-8183-1363-3;2016;P;"WJ 10 IKB 2016";1052155210;V542869;Disponible;"Non perdu";"Non retiré";2016-10-04;2020-10-29;2;;1;194257231
425127;Urologie;"Pr Morgan Roupret, Dr Thomas Seisen";"Éditions Vernazobres-Grego";978-2-8183-1363-3;2016;P;"WJ 10 IKB 2016";1052155203;V542870;Disponible;"Non perdu";"Non retiré";2016-10-04;2019-05-14;7;;3;194257231
425127;Urologie;"Pr Morgan Roupret, Dr Thomas Seisen";"Éditions Vernazobres-Grego";978-2-8183-1363-3;2016;E;"WJ 10 IKB 2016";1052378602;V542867;Disponible;"Non perdu";"Non retiré";2016-10-04;;;;;194257231
425127;Urologie;"Pr Morgan Roupret, Dr Thomas Seisen";"Éditions Vernazobres-Grego";978-2-8183-1363-3;2016;P;"WJ 10 IKB 2016";1052155180;V542872;Disponible;"Non perdu";"Non retiré";2016-10-04;2019-05-07;8;1;3;194257231
